experiment,label,AP,AP5,AP75,AP_M,AP_L,AR,AR5,AR75,AR_M,AR_L
linf4,fog_4,0.5528420048953717,0.8187065636155193,0.5986377517030106,0.4867960245245048,0.6483529014314916,0.5934666246851386,0.8364294710327456,0.6385390428211587,0.5228352909041246,0.6928651059085842
linf4,brightness_0,0.6843783675324859,0.9041374327504568,0.7609654908995195,0.6406183667149807,0.7493845033627461,0.7187185138539043,0.9148299748110831,0.7876259445843828,0.6711281070745698,0.7881456707543664
linf4,brightness_1,0.6759786804809221,0.8936020113805022,0.7492396572622522,0.6308466213048398,0.7410962142250702,0.7090837531486145,0.9058564231738035,0.77455919395466,0.6590822179732314,0.7814567075436641
linf4,brightness_2,0.6631001702410355,0.8925754142806273,0.737936741638966,0.616696706131215,0.7308973139989046,0.6967411838790933,0.9000314861460957,0.7652707808564232,0.6457252116907948,0.7703827573392792
linf4,brightness_3,0.6423709778858431,0.872424637056025,0.706874102639708,0.5931470691913076,0.716327446676587,0.6783532745591939,0.889168765743073,0.7352015113350125,0.623408904670855,0.7573392790784095
linf4,brightness_4,0.622302998762734,0.8616925061236654,0.6843635480020069,0.5709122295979728,0.7001407516381857,0.6591309823677582,0.8786209068010076,0.7155226700251889,0.6004097241190931,0.742809364548495
linf4,contrast_0,0.6266378227286126,0.8721551197666499,0.6956895150186159,0.5643480373125431,0.7176747641436972,0.6644521410579344,0.8874370277078085,0.7249685138539043,0.5975143403441683,0.7596432552954293
linf4,contrast_1,0.5976542508192563,0.8512969327225582,0.6626432543325085,0.5290632812575202,0.6948421666442806,0.6353904282115869,0.8691750629722922,0.6930100755667506,0.5623326959847036,0.7387216648086212
linf4,contrast_2,0.5411398043781345,0.8175978664056202,0.5862958655773624,0.45946357240863916,0.6539598000655045,0.5806675062972293,0.8313916876574308,0.6201196473551638,0.4945916416279704,0.7008547008547008
linf4,contrast_3,0.4040111455081947,0.689602752657193,0.414183258067925,0.30693155865871197,0.5359966742026112,0.4473394206549119,0.7133186397984886,0.46032745591939545,0.3429117727396886,0.5911185432924564
linf4,contrast_4,0.23275811183071476,0.47425613978739983,0.20370118142852262,0.1434435988481004,0.3512604357448235,0.2739452141057935,0.5133816120906801,0.25661209068010077,0.17604479650368754,0.4081753994797473
linf4,elastic_transform_0,0.6385782504440769,0.8829248928512323,0.7061235573944635,0.5699354806375858,0.7367829574493499,0.6743073047858943,0.8975125944584383,0.735831234256927,0.60218519530183,0.7771088814567075
linf4,elastic_transform_1,0.610690685698846,0.8724685372885502,0.6741281423930667,0.5300740938199721,0.7225135081251186,0.646190176322418,0.8839735516372796,0.7027707808564232,0.562496585632341,0.7639910813823858
linf4,elastic_transform_2,0.5641101727915435,0.8400975700564866,0.6174956594950323,0.464533970418637,0.6998686737317058,0.6019363979848866,0.8543765743073047,0.6500314861460957,0.5009833378858236,0.742809364548495
linf4,elastic_transform_3,0.5240100862483674,0.8077199344138687,0.5645704691156761,0.41103603612436085,0.6798905849281106,0.5632871536523929,0.8268261964735516,0.6017002518891688,0.4478557771100792,0.7234113712374581
linf4,elastic_transform_4,0.46703984148735855,0.7637696182117015,0.491145958654155,0.3393898042972031,0.6434129983028454,0.5093671284634761,0.7824307304785895,0.5374685138539043,0.3776017481562414,0.6912671869193608
linf4,pixelate_0,0.6475114428059487,0.8829309760726048,0.7163409266542085,0.5790491414181507,0.7455980126992168,0.6834540302267003,0.8962531486146096,0.741971032745592,0.6113357006282436,0.785655890003716
linf4,pixelate_1,0.6355313349910118,0.8732152986157479,0.6964821484345748,0.5589487771162952,0.7454870511018031,0.672103274559194,0.889955919395466,0.7270151133501259,0.5921879267959572,0.7849126718691937
linf4,pixelate_2,0.5731957676106296,0.8307913293230047,0.6237821000374805,0.45785535014991596,0.7326802612757014,0.6087059193954659,0.8444584382871536,0.6514483627204031,0.4900846763179459,0.773652917131178
linf4,pixelate_3,0.49066712339394375,0.7465895986187016,0.5190112928584824,0.3351344439821312,0.7017444147538491,0.5268734256926952,0.7608627204030227,0.552896725440806,0.36744059000273155,0.7465997770345597
linf4,pixelate_4,0.42623616155878635,0.656936071057262,0.44495640583227747,0.24231918600335248,0.6738992043889586,0.4591939546599496,0.676794710327456,0.47906171284634763,0.2704452335427479,0.7184318097361576
linf4,jpeg_compression_0,0.6075639291288828,0.8519242629370568,0.6652813516162361,0.5201572788674032,0.7285658676632598,0.6434666246851386,0.8676007556675063,0.6978904282115869,0.5537284894837475,0.7697881828316612
linf4,jpeg_compression_1,0.5675282942430848,0.8196198545645955,0.6140418460393773,0.4621168823242746,0.7119563514769739,0.6026290931989924,0.8324937027707808,0.6464105793450882,0.4948921059819722,0.7529542920847269
linf4,jpeg_compression_2,0.5360826209484165,0.7884156372431741,0.5728324259428759,0.41662641241215487,0.6982720030395616,0.5721662468513854,0.8058879093198993,0.6086272040302267,0.4493854138213603,0.7423262727610553
linf4,jpeg_compression_3,0.4559011115896723,0.6973366436912029,0.4815899211775735,0.3121437526544693,0.6476112103854295,0.48942065491183884,0.7191435768261965,0.5113350125944585,0.3433488118000546,0.6901895206243032
linf4,jpeg_compression_4,0.3617808669522544,0.5916647714370392,0.37240169618660823,0.20811867842521223,0.5673938124051425,0.39422229219143573,0.6125629722921915,0.4044395465994962,0.23624692706910683,0.6105908584169455
l2_eps0.05,clean_0,0.7176522747650863,0.9156318725573899,0.8024653866017862,0.6907729276255963,0.7587595156995608,0.7498110831234257,0.9299433249370277,0.8214735516372796,0.718109806063917,0.7976217019695281
l2_eps0.05,gaussian_noise_0,0.6098901019715222,0.8524800333793886,0.6665021007898412,0.5407772576257897,0.70971672962885,0.6443482367758187,0.8639798488664987,0.697103274559194,0.5695165255394701,0.7498327759197324
l2_eps0.05,gaussian_noise_1,0.5478850823313673,0.7993406592774109,0.5928214605110808,0.458203273809524,0.672896214093452,0.5848866498740554,0.8198992443324937,0.6295654911838791,0.4898115269052171,0.7176885916016351
l2_eps0.05,gaussian_noise_2,0.46409820415755815,0.73269534086242,0.4884517879066885,0.35626671479644295,0.6117409007972756,0.5026133501259447,0.7507871536523929,0.5270780856423174,0.38653373395247204,0.6624303232998885
l2_eps0.05,gaussian_noise_3,0.360786486515425,0.6269300675114222,0.3676893215697689,0.24479537777489296,0.5178694938750951,0.39985831234256924,0.6506612090680101,0.41136649874055414,0.27421469543840477,0.5716833890746934
l2_eps0.05,gaussian_noise_4,0.23357617554770005,0.4527062865735075,0.20990325826221715,0.12453999715093468,0.38170793351752835,0.2709540302267002,0.4894521410579345,0.25692695214105793,0.1498497678229992,0.4367149758454107
l2_eps0.05,shot_noise_0,0.6302764805353162,0.8626942978021908,0.6955913104686099,0.5652746647291997,0.7202277678946096,0.6639011335012595,0.8794080604534005,0.7226070528967254,0.595574979513794,0.7606465997770346
l2_eps0.05,shot_noise_1,0.5684945758213736,0.8201797385123482,0.6206017832438842,0.4887288865485546,0.6816121018877097,0.6058249370277079,0.8394206549118388,0.6538098236775819,0.5202403714832012,0.7254180602006689
l2_eps0.05,shot_noise_2,0.49218086639302566,0.7662912962683749,0.5262656393851934,0.39321465214752394,0.6289019387780862,0.5293765743073048,0.7802267002518891,0.5604534005037783,0.4239278885550396,0.6752879970271273
l2_eps0.05,shot_noise_3,0.3685305956937757,0.6412041484637395,0.3679707096247051,0.2516032230458244,0.5290445133801571,0.408044710327456,0.6673488664987406,0.4108942065491184,0.28148046981698993,0.5821256038647343
l2_eps0.05,shot_noise_4,0.2840064034948902,0.5364087194446272,0.2679727582609988,0.16890014323869929,0.4398979843032967,0.3220088161209068,0.565963476070529,0.3154911838790932,0.1950559956296094,0.4956150130063174
l2_eps0.05,impulse_noise_0,0.5905031400238457,0.8314508876053565,0.646327556352384,0.5178014514079607,0.693529524931525,0.626117758186398,0.8480793450881612,0.6796284634760705,0.5494127287626333,0.7342995169082125
l2_eps0.05,impulse_noise_1,0.5211948457275665,0.778089346512006,0.5563193408984155,0.4270867531059693,0.6495904297875287,0.5579659949622167,0.799433249370277,0.5913098236775819,0.45834471455886366,0.6959866220735786
l2_eps0.05,impulse_noise_2,0.4730510866222884,0.7449390447529037,0.49560523029773096,0.3724533182235614,0.6123648376406255,0.5116813602015113,0.7608627204030227,0.5374685138539043,0.40237639989074026,0.6620215533259011
l2_eps0.05,impulse_noise_3,0.3634415685252385,0.6304709041804145,0.3660123687273425,0.2501719730374021,0.517879735109102,0.4006612090680101,0.6533375314861462,0.40963476070528965,0.2771100792133297,0.5698996655518396
l2_eps0.05,impulse_noise_4,0.25064105246739177,0.4844911076475045,0.22974235959976744,0.1392960374455224,0.4016198184788466,0.28565806045340053,0.5118073047858942,0.2753463476070529,0.16296093963397978,0.4535117056856187
l2_eps0.05,defocus_blur_0,0.5823568801480572,0.8501981905592595,0.6330635407039432,0.4810252144007272,0.7222369639372063,0.6206391687657431,0.8647670025188917,0.6690806045340051,0.5172357279431848,0.7648829431438127
l2_eps0.05,defocus_blur_1,0.5225747811938987,0.8050488254385334,0.5475149088938874,0.3950761584699295,0.6928554989396679,0.5624842569269523,0.8213161209068011,0.5880037783375315,0.43425293635618684,0.7399851356373095
l2_eps0.05,defocus_blur_2,0.41773051631036395,0.699825226486261,0.4248092943021647,0.2561086924522317,0.6290378869047805,0.4577770780856422,0.7207178841309824,0.4669395465994962,0.2944277519803332,0.6820512820512821
l2_eps0.05,defocus_blur_3,0.3356617213693008,0.587068858316109,0.33525319772996515,0.16093352091612503,0.567798571895014,0.375110201511335,0.618860201511335,0.3761020151133501,0.1935809888008741,0.6231512448903753
l2_eps0.05,defocus_blur_4,0.2715626473853213,0.49401906022953596,0.2609707492528231,0.094935301287168,0.5015615819757959,0.30784005037783374,0.5258186397984886,0.3006926952141058,0.12319038514067196,0.5600891861761427
l2_eps0.05,glass_blur_0,0.5732965631060261,0.851222275820754,0.6288297572214209,0.47282183182396664,0.7121618146962166,0.6128306045340051,0.8693324937027708,0.660264483627204,0.5089593007375034,0.7575994054254924
l2_eps0.05,glass_blur_1,0.5245974834879726,0.8076509005280997,0.5572417692902577,0.3993135822153284,0.6942058425234712,0.5652865239294711,0.826668765743073,0.5993387909319899,0.43870527178366575,0.7408026755852842
l2_eps0.05,glass_blur_2,0.36224060155398297,0.6497637790041225,0.35447935501754446,0.1928446727755575,0.5882799403250095,0.4043765743073048,0.6780541561712846,0.4045969773299748,0.22980060092870805,0.6436269044964698
l2_eps0.05,glass_blur_3,0.33982091804390696,0.6097628290210722,0.33629242323105474,0.16441472007349697,0.5720988014401687,0.38073047858942066,0.6385390428211587,0.38287153652392947,0.19956296093963394,0.6288740245261986
l2_eps0.05,glass_blur_4,0.27638763186504955,0.5237098539305821,0.2597271071824158,0.1029417302319902,0.5026935031306237,0.31353904282115874,0.5514798488664987,0.30573047858942065,0.13258672493854137,0.5608324043106652
l2_eps0.05,motion_blur_0,0.6067009115184817,0.8717330709222355,0.6613076449308625,0.5080164977291939,0.742863743008798,0.6441120906801008,0.8838161209068011,0.694426952141058,0.5463534553400711,0.7814938684503903
l2_eps0.05,motion_blur_1,0.506348140584975,0.7968213519241993,0.5227824025700958,0.3650050904208849,0.6972068222088814,0.5483312342569271,0.8173803526448362,0.5676952141057935,0.40885004097241184,0.741583054626533
l2_eps0.05,motion_blur_2,0.37904454847730845,0.6756040895692014,0.37116127672489,0.20286490245964683,0.6106514338949866,0.42240239294710336,0.7010390428211587,0.4215994962216625,0.24416826003824094,0.6666666666666667
l2_eps0.05,motion_blur_3,0.2692791165655269,0.5285619410373997,0.24472606259320742,0.09777825461742609,0.4928789234173407,0.3128463476070529,0.569426952141058,0.29628463476070527,0.1338432122370937,0.5574136008918618
l2_eps0.05,motion_blur_4,0.21128264334979577,0.45293399345936325,0.17648727680805695,0.05643251083989748,0.4103541387458742,0.25229848866498744,0.49165617128463474,0.22969143576826195,0.08642447418738047,0.47855815681902636
l2_eps0.05,zoom_blur_0,0.26940968309957225,0.5087020692806635,0.25006651125862744,0.12403689748821738,0.4665484205455843,0.3074149874055415,0.53794080604534,0.2988035264483627,0.1435946462715105,0.5310665180230398
l2_eps0.05,zoom_blur_1,0.18522423296647336,0.40564130438866774,0.14296602882762552,0.07217458086913753,0.337899096794509,0.22170969773299748,0.4356108312342569,0.19852015113350127,0.08606937995083311,0.40676328502415454
l2_eps0.05,zoom_blur_2,0.1462258076884545,0.35955614147895637,0.09173319739633247,0.060303604069706244,0.26450843773898985,0.18598866498740554,0.3968828715365239,0.1486146095717884,0.0770827642720568,0.33507989594946114
l2_eps0.05,zoom_blur_3,0.10073160887275653,0.290019083951862,0.04349162514453718,0.0377301304136889,0.18593063215864375,0.1386492443324937,0.3306045340050378,0.09603274559193954,0.052854411363015566,0.25574136008918613
l2_eps0.05,zoom_blur_4,0.08164445807892805,0.25469374434705716,0.029162432285014587,0.04040898269089628,0.14058416958836184,0.11865554156171285,0.3019521410579345,0.07761335012594459,0.05531275607757443,0.205388331475288
l2_eps0.05,snow_0,0.5980111368024643,0.8507810099019876,0.6524844487495677,0.5548976296127266,0.6636835453268304,0.6346662468513855,0.8633501259445844,0.6870277078085643,0.5842665938268231,0.7068376068376068
l2_eps0.05,snow_1,0.5000486303121419,0.7762984463151438,0.5330629630625958,0.44343299176877077,0.5850628426631365,0.5400346347607053,0.7929785894206549,0.5747795969773299,0.47282163343348815,0.6339650687476774
l2_eps0.05,snow_2,0.4912351973628217,0.7659907371081283,0.521475859674306,0.4419502280596408,0.5619637155455759,0.5306202770780857,0.7876259445843828,0.5612405541561712,0.4712100518983885,0.6138238573021182
l2_eps0.05,snow_3,0.4075603869278531,0.6909290961825917,0.4131204402555447,0.35505205647368304,0.4823060026534077,0.4476700251889169,0.7125314861460957,0.4611146095717884,0.3845943731220977,0.5348197696023782
l2_eps0.05,snow_4,0.4118468248913169,0.6993916744636951,0.4161698582176425,0.356187738203781,0.49320278762597297,0.4529282115869018,0.7205604534005038,0.4656801007556675,0.38522261677137387,0.5465997770345596
l2_eps0.05,frost_0,0.6170971914013713,0.8595486547226747,0.6821480266473481,0.5622519217441179,0.6945138506562561,0.6537468513853903,0.8732682619647355,0.7103274559193955,0.5950013657470636,0.7375696767001115
l2_eps0.05,frost_1,0.5356809077375685,0.8049714131453743,0.5774750510719823,0.4732432095894996,0.6249377941125996,0.5755824937027708,0.8208438287153652,0.6174433249370277,0.5068833652007648,0.6719063545150502
l2_eps0.05,frost_2,0.4790567103546238,0.7529565759599479,0.5095298554466388,0.4123546474307126,0.574902655269542,0.5213633501259446,0.7762909319899244,0.555573047858942,0.4471455886369845,0.6246748420661465
l2_eps0.05,frost_3,0.4654758019912948,0.7412658261460068,0.48816283720051307,0.3953046603512835,0.5623725748122463,0.5065491183879094,0.7619647355163728,0.533375314861461,0.43037421469543835,0.6121144555927165
l2_eps0.05,frost_4,0.4241889979286063,0.6993291313309861,0.43384387436120825,0.352446154907545,0.5219827446467608,0.4665774559193955,0.7255982367758187,0.48284005037783373,0.38891013384321227,0.5737643998513564
l2_eps0.05,fog_0,0.6291648161585806,0.8726387095894298,0.6967621423639576,0.57000921758935,0.7160320835802454,0.6659477329974812,0.8838161209068011,0.7243387909319899,0.6013384321223709,0.757450761798588
l2_eps0.05,fog_1,0.610715928358722,0.8619559591432668,0.6748229673762828,0.5476157367736174,0.7011966259093183,0.6470088161209068,0.8742128463476071,0.7035579345088161,0.5796503687517073,0.7426607209215905
l2_eps0.05,fog_2,0.5938813819533535,0.8509532945240448,0.6503995522458433,0.5287351381184457,0.6865703697436213,0.6305573047858941,0.8650818639798489,0.6802581863979849,0.5612127833925158,0.728465254552211
l2_eps0.05,fog_3,0.5879241974749487,0.8419484307443296,0.6436044404538651,0.5229809567230003,0.6820470280604654,0.6259918136020152,0.8592569269521411,0.679471032745592,0.5565965583173997,0.7237829803047193
l2_eps0.05,fog_4,0.5564935427063235,0.8285373761545818,0.6000544456308571,0.493922517317663,0.6469740536678847,0.5953872795969773,0.8413098236775819,0.6394836272040302,0.5275334608030592,0.6912671869193608
l2_eps0.05,brightness_0,0.6889541974240447,0.9045365421897451,0.7695512849503298,0.6457548400100367,0.7532695064337069,0.7228274559193955,0.9184508816120907,0.7925062972292192,0.675525812619503,0.7915273132664437
l2_eps0.05,brightness_1,0.6813903301448468,0.9038146078827551,0.75879498013119,0.6348942964278603,0.7486787704538707,0.714735516372796,0.9118387909319899,0.7811712846347607,0.6642993717563507,0.7876254180602006
l2_eps0.05,brightness_2,0.6672220887557806,0.8937039671381856,0.7391493028601918,0.6191706809349596,0.7363529801615838,0.7006297229219143,0.9020780856423174,0.7644836272040302,0.648347446052991,0.7760683760683761
l2_eps0.05,brightness_3,0.6509476967398119,0.882331236774614,0.7169403428276928,0.6017268600374619,0.7230201656186191,0.6859571788413098,0.8904282115869018,0.7455919395465995,0.6315214422288993,0.7639539204756596
l2_eps0.05,brightness_4,0.6285329298992285,0.8624258393217699,0.6946255726263824,0.5762650926014993,0.7019332456678048,0.6627046599496222,0.8786209068010076,0.7205604534005038,0.6063370663753073,0.7431438127090302
l2_eps0.05,contrast_0,0.6300291568473537,0.8723803292534514,0.6964551950511904,0.5687822524068927,0.7182702800180183,0.6674433249370277,0.889168765743073,0.72544080604534,0.6019666757716472,0.760758082497213
l2_eps0.05,contrast_1,0.6005531500178857,0.8507952495396934,0.6628181929644648,0.5341672707090392,0.6950221374694802,0.6374685138539042,0.8652392947103275,0.6942695214105793,0.5667030865883638,0.7377926421404682
l2_eps0.05,contrast_2,0.5417686682156512,0.8180357241497164,0.5873135303857092,0.46198823775529824,0.651533771519778,0.5800850125944583,0.8304471032745592,0.6212216624685138,0.49699535645998355,0.6964697138610182
l2_eps0.05,contrast_3,0.39868507341300874,0.6787098017936781,0.4032188575935333,0.30310008379989956,0.5295224825817857,0.44365554156171283,0.7095403022670025,0.4563916876574307,0.34091778202676865,0.5849869936826458
l2_eps0.05,contrast_4,0.2232824607753596,0.4524510908354349,0.1942418621695447,0.13161022263392352,0.34773165117894334,0.26692380352644834,0.4993702770780856,0.2484256926952141,0.16520076481835563,0.40650315867707176
l2_eps0.05,elastic_transform_0,0.6446005124403879,0.8937804989719816,0.7179265887557755,0.5772024276169074,0.7383285090417078,0.6781013853904282,0.9038098236775819,0.743073047858942,0.6082764272056815,0.7773690078037905
l2_eps0.05,elastic_transform_1,0.612457311065803,0.8724172669437954,0.6731664305752936,0.5328226371401302,0.7257505547577959,0.6501574307304785,0.8872795969773299,0.7071788413098237,0.5665391969407266,0.767967298402081
l2_eps0.05,elastic_transform_2,0.5662895207551812,0.8410722317972418,0.617053392173082,0.46728525437464813,0.7004040213839601,0.6045812342569269,0.8592569269521411,0.6508186397984886,0.5043703906036602,0.7445930880713489
l2_eps0.05,elastic_transform_3,0.5271882973413295,0.8184410857245586,0.562459660203112,0.4119463433439023,0.6805666375988948,0.5658375314861461,0.8307619647355163,0.6031171284634761,0.44998634252936354,0.72694165737644
l2_eps0.05,elastic_transform_4,0.4707695745342377,0.7649931291458684,0.48907802404257583,0.34065088636376634,0.6476752179190807,0.5130037783375315,0.7863664987405542,0.5388853904282116,0.3804971319311663,0.6961352657004831
l2_eps0.05,pixelate_0,0.650089980089011,0.8836482608679264,0.7179095101075452,0.5789170195227774,0.7508477654926382,0.685721032745592,0.8970403022670025,0.7493702770780857,0.6121824638077029,0.7899293942772203
l2_eps0.05,pixelate_1,0.637376689869044,0.8827831766702023,0.6981129351435991,0.5557762265668784,0.7506514476970285,0.6716152392947103,0.8916876574307305,0.7284319899244333,0.5879541108986615,0.7894091415830546
l2_eps0.05,pixelate_2,0.5679038989184554,0.8209147611431534,0.6132419568266847,0.44627483873822177,0.7350673055538034,0.6036209068010077,0.8380037783375315,0.6457808564231738,0.4787489756897023,0.7769973987365291
l2_eps0.05,pixelate_3,0.4855543948005051,0.7375852469513002,0.5117984766693623,0.3224898780750933,0.7036306655874541,0.5210642317380352,0.7597607052896725,0.5434508816120907,0.35703359737776563,0.7470828688219993
l2_eps0.05,pixelate_4,0.4199119590238387,0.6561358420410184,0.44053901107981525,0.23168623272501865,0.6723789140281945,0.45502204030226706,0.6799433249370277,0.470088161209068,0.2624419557497951,0.7196209587513935
l2_eps0.05,jpeg_compression_0,0.6181227669786457,0.8619895577353325,0.6766336512706909,0.5325643594174096,0.7340723455161833,0.6522670025188917,0.8705919395465995,0.7059193954659949,0.5651461349358099,0.7747305834262356
l2_eps0.05,jpeg_compression_1,0.5744262569203453,0.8219104921821629,0.6230564213739984,0.4709314499941515,0.7150276355447394,0.6095088161209069,0.8386335012594458,0.6509760705289672,0.5031685331876538,0.757822370865849
l2_eps0.05,jpeg_compression_2,0.5435314949176505,0.7990550983121644,0.5837623845847263,0.4295197269521101,0.7016850716226535,0.579234886649874,0.8148614609571788,0.6168136020151134,0.4620049166894292,0.7422519509476031
l2_eps0.05,jpeg_compression_3,0.4632273507880783,0.7152283755346422,0.48385901918372654,0.31930079157954633,0.654692176997418,0.49691435768261966,0.7309508816120907,0.5193639798488665,0.35072384594373124,0.6980676328502415
l2_eps0.05,jpeg_compression_4,0.3716826116320734,0.6024072246970785,0.3824437765114708,0.21942305639312742,0.5770774865175334,0.4042821158690176,0.6227959697732998,0.41608942065491183,0.24796503687517074,0.6188777406168711
